,0,1,2,3,4
33,0.895249241498993,0.4303979579151589,0.2890572470688517,0.5298390267696724,0.05202084808784424
34,0.49230696407534213,0.6907988590439357,0.8671850493307606,0.5333379198950075,0.5872147775849927
35,0.25614863264959,0.8268188580854233,0.0542299559544851,0.11217965905813221,0.7354114822055356
36,0.000525515439707358,0.7791970581014315,0.7331327617102764,0.7364779337110211,0.8729677301396047
37,0.22714390419650876,0.1220815063799292,0.7185522788850494,0.8395145956557053,0.23396634750238532
38,0.22595775144371244,0.4141990857567198,0.46542054797115184,0.7196393171677764,0.7587589529335748
39,0.3980695312783662,0.5416931006793131,0.3302427748919047,0.20365900341162513,0.6312146426541132
40,0.8565776932944853,0.09410467469096218,0.165558981290444,0.11747142155292933,0.4448620536936567
41,0.009239722682738094,0.4347562577356382,0.5620544983624782,0.04687513493617945,0.7431504272713062
42,0.16243350084099673,0.5020186886401846,0.13349736220636377,0.5589349595777602,0.9048873962882641
43,0.43293483422743406,0.8974776750450035,0.2547199354148464,0.44842727925286174,0.11102246077615352
44,0.836567672952885,0.5601218848768588,0.9616680596570136,0.9598576142993569,0.20206763367655545
45,0.9123502973592899,0.7519389411749379,0.943322112161105,0.5853260290496534,0.28367288679805247
46,0.16055130336059276,0.45924768109246583,0.7635656615474896,0.5197900183958105,0.707860488538708
47,0.546940236861422,0.6384090677845004,0.9595448633919039,0.2372079924976891,0.21026587872382063
48,0.6690217009540234,0.3380300368418684,0.8947583512863206,0.7579666229050223,0.7365788088890601
49,0.9686044032784521,0.5869625827252772,0.02505054545747598,0.2251546712675373,0.3577251990326695
50,0.1314794614676087,0.05997552546774276,0.06521359208753985,0.42961887690117817,0.31768745523284225
51,0.10524048191714852,0.6191080998037777,0.11671696253829156,0.6080726901979432,0.3434340002596644
52,0.5793504942152934,0.48070269083814576,0.9899386961216189,0.1792679675323987,0.2115249306462198
53,0.6869777790764291,0.11475195351156398,0.4922239781216198,0.7398425248588462,0.32029166512917884
54,0.5052191221025658,0.5966763234875461,0.735015918817348,0.6965777520136418,0.37836924151771234
55,0.10927428621005053,0.20040164753322232,0.2093312277431909,0.6525486964194102,0.6403916124648402
56,0.929467271745967,0.9002298019504953,0.47724994062923887,0.038261550766990005,0.7389851636200312
57,0.18043438769493958,0.71926678936026,0.7562556476825586,0.7172845515855472,0.9317922249831344
58,0.1390559619823638,0.6665377818773164,0.9515905816341196,0.20585038455483984,0.2741399439648877
59,0.19020395717402383,0.2716594992888025,0.915453023619738,0.05104335551302275,0.14328604698232073
60,0.9543220502608845,0.7084268764202277,0.2390855580522686,0.9984015098935916,0.27225949623752843
61,0.9583370375301039,0.016464515579467154,0.29490792383693365,0.1749762234357608,0.17490528083832013
62,0.9648039436937759,0.9971555311160033,0.9562412004389839,0.41243063369308464,0.2658832441983191
63,0.42499982261303504,0.11378689172556311,0.08955408408822885,0.16704879475024859,0.5885479655435732
64,0.37568260281993926,0.8937633126900485,0.28995824971247386,0.21573877647932094,0.7608511823180683
65,0.5977924180369876,0.9943423605370947,0.6766776191161673,0.45630994158403915,0.17359560366108362
66,0.12251843220192726,0.12027872189926092,0.5716369337184491,0.2839942994518583,0.49443717093499084
67,0.9855831518523439,0.9100238830322541,0.8642096678646999,0.43619669645621506,0.18058695726852836
68,0.4992801826565504,0.18594641260633993,0.8432178453938877,0.04224060533181817,0.643127311792513
69,0.6341079980159643,0.6543399206034183,0.5849755225342567,0.10403411449744493,0.9596190804976599
70,0.4572290640564439,0.9762193215657361,0.22473984273216474,0.7606368898977549,0.7289565681606773
71,0.6153556361907824,0.05155093244390874,0.6193232452194991,0.14377063094429499,0.05924903380598545
72,0.9065560503948775,0.29632275159625787,0.8825341912948412,0.7931062350328472,0.8824315571463681
73,0.13249582815763994,0.0037091150045185373,0.6611094841536005,0.04298366571781598,0.8410105951139504
74,0.8683965718924016,0.6983838202903861,0.08621147868375156,0.20464440056321087,0.35169967418289605
75,0.21005535656038432,0.7776660581254898,0.655043185862088,0.6467601851637546,0.6802943145531721
76,0.909055892240623,0.5426165689719553,0.19388551766320195,0.5539634043282023,0.6727173834556486
77,0.36062675105969144,0.3198445363563528,0.595087389483865,0.10127856161178372,0.017369563938915533
78,0.8695260167107952,0.30442596792773613,0.4887814670065139,0.14283366183920898,0.2752989255691951
79,0.48829130685740607,0.0747440888123534,0.07425368015333911,0.6700646345577529,0.7250796429763556
80,0.39506887961838966,0.7896799997133048,0.40233299141789247,0.8528392344910759,0.1369253473758716
81,0.33564166940877316,0.3836111243380317,0.3325560011333861,0.12219466518983946,0.9001628330470227
82,0.6992694034818555,0.7878926350458937,0.8590387438608754,0.40399135875307246,0.9543442250956804
83,0.3625610868600406,0.41968861243004807,0.5926292998284274,0.38806071826688726,0.13453310240539496
84,0.7679896734178508,0.9309040871192843,0.36576759676440895,0.6429489165835459,0.441074909565383
85,0.5618671852891596,0.09055792949352104,0.8901818750542011,0.720611061351855,0.7849258972789088
86,0.9649914499344712,0.5079705649739821,0.8065782586218824,0.5219714764583769,0.5466968705121272
87,0.5643050707275288,0.9954671312104549,0.20757396488825575,0.28778299651451955,0.2674632616937128
88,0.06121818315152694,0.7411205400168593,0.4368601597783941,0.5364413634853716,0.2372954562093581
89,0.7926498825481011,0.09735077054130803,0.8806836148194077,0.8842695750207665,0.05736027413508338
90,0.6819413957172373,0.9676033620285213,0.8219233851543948,0.4980569446066023,0.38529545926173514
91,0.13507797530192012,0.6904560349722463,0.8861063323541066,0.5086462629218318,0.09935025656921403
92,0.5648142439745816,0.2565863659255343,0.18308107495192938,0.24819322049562798,0.1142679700718966
93,0.029710186478214107,0.18260254258950803,0.6212051153344809,0.9079542822360656,0.029079237617992804
94,0.0014369605713117073,0.9510897019800213,0.4458359812973327,0.05687181451922496,0.7880730272378568
95,0.9141679967289887,0.270121964508379,0.8753089445619144,0.918545120673178,0.00725555829682456
96,0.36417174346140235,0.06459820181074105,0.35403090847171936,0.2517466150078773,0.4835847465276991
97,0.33915104606161894,0.7368275456959646,0.440412739802837,0.03695846914499734,0.9439275280652449
98,0.4092652279577923,0.6510887579848708,0.1219949674849089,0.9474452812670807,0.21744856422503112
99,0.5528203739106263,0.7706605703399987,0.0010662470652552658,0.33658948176857706,0.6206764373726389
100,0.9371062945190765,0.027140866631226168,0.6565469145302497,0.46235105266081233,0.4663704654417402
101,0.8970162020691529,0.17775923854016096,0.6958864331859094,0.6337083285372174,0.6712702313318483
102,0.8891759578347981,0.3560475060165942,0.9010166975428616,0.22462814428765865,0.6826143402634007
103,0.6545376851106005,0.9130992981028729,0.5665227285705096,0.2100108252093229,0.6133323408489619
104,0.7607988765338685,0.08533458636987878,0.3274789060405632,0.6540306521736896,0.5407641864424265
105,0.6240359524350118,0.29365364657389537,0.8728050657617921,0.9340190276660701,0.32529495702898603
106,0.9391211174816744,0.29910960953614474,0.3098395686429072,0.6431826875017721,0.38282710739401227
107,0.7859968086095963,0.06491240675435284,0.30330213123751926,0.5954397430247438,0.7155473313526085
108,0.16934341578735612,0.3490337896865582,0.9887502398812017,0.7310973492601425,0.06145820525782275
109,0.20007135782990593,0.3150214438430504,0.2804458228779356,0.5410271430674908,0.42194315424533446
110,0.07682622924549243,0.43207693340844755,0.6750940918193865,0.7204816303943774,0.4379127676403928
111,0.14045973495125286,0.052634696434646355,0.8034410520187475,0.10006278129123058,0.5577274455565764
112,0.7223794541502844,0.749073482059122,0.22846030694970332,0.6232995771893634,0.16941671398756109
113,0.5617941610307662,0.14448312838273447,0.6926261140404101,0.12772489843506052,0.6804846934967107
114,0.01869471383758803,0.9598126553864847,0.25354775015599873,0.5864681019830811,0.8251148870546243
115,0.6206162129514875,0.30889679145412685,0.31392241465654447,0.051306910316668564,0.7846749580408862
116,0.4604728823328398,0.7849398307166342,0.11059525691893735,0.588580630042138,0.5194653061359152
117,0.024880630594772635,0.93749866335834,0.2220286175056968,0.7818720661642234,0.6561306346364668
118,0.6551678854859513,0.04954393534590529,0.5997558590671549,0.7944683536715589,0.6638400537654389
119,0.05001278137332621,0.14633285376492844,0.8508520557414843,0.046681775506328904,0.9111457005219076
120,0.8692570604659822,0.49558069968635365,0.9764550363780745,0.9817051976935902,0.04406645382788699
121,0.947756216543532,0.6397834608255336,0.25616443053601157,0.9371319345749833,0.8241380437927694
122,0.5165420904367442,0.9905885425710419,0.5236148872191557,0.2492944193734279,0.5735589171217812
123,0.8942198323895096,0.3973816192248457,0.5957805681424758,0.615048295179214,0.8163470793973485
124,0.508868862890361,0.6031664733949775,0.5989063082051237,0.19224438040155956,0.420491483987362
125,0.16534786168378635,0.482708045555867,0.6952854530223558,0.1495625957773219,0.37629340195572747
126,0.07110169470871264,0.6007403175387017,0.4264496106217055,0.651235168598301,0.5118231492452241
127,0.9555000652513649,0.7144147224003977,0.14706171362563603,0.2944494153875016,0.6599828545651889
128,0.016576055890368036,0.47046796496022436,0.45540519608023267,0.6278229462866967,0.833093120106903
129,0.024275815024923375,0.8311199566546833,0.3624222536063957,0.34370992431715974,0.7407432226494572
130,0.2248565703183768,0.9126918318237403,0.6179407764154538,0.7887130390878884,0.2241229920761949
131,0.897768563572494,0.2552312584654465,0.30498098038496224,0.6970277725795591,0.7905392159115088
132,0.7079502123618583,0.8107481440968316,0.12763130254704214,0.9300334761692691,0.5253118125822707
133,0.7777292917803491,0.0641436370134445,0.19663670380738396,0.697689467612333,0.5526887571753418
134,0.37646623826104597,0.09439289224854275,0.2890828655750832,0.5681135368221213,0.5420056982403649
135,0.39043414969589463,0.05243608157495905,0.9650460494048362,0.6346715496170308,0.48234857696495526
136,0.0918071871952022,0.22475097291617663,0.7125558673567797,0.20101830147833932,0.2926900484501742
137,0.27438487072962836,0.5955377666982262,0.8597720575498037,0.19641196721740117,0.3829244240122326
138,0.07797942109398248,0.3340486106353441,0.20980379951749695,0.8657567062742793,0.40581803429398866
139,0.9108022410621397,0.3958812678583138,0.6109813041805527,0.866352576170373,0.9494594497669221
140,0.1201875228368281,0.5238261162950677,0.7217394063253367,0.18632813651777558,0.061517942122618074
141,0.2962662804130497,0.048858137659925305,0.8236368982004422,0.46931472819125963,0.2784400185055501
142,0.3029439592160563,0.16031820045465128,0.6393116977058407,0.7938817912859063,0.4072506507279412
143,0.018896328633781545,0.03677116115853696,0.601306042308832,0.1789192917787069,0.7453467976694927
144,0.9550483345093486,0.012689527383048627,0.7424118241561724,0.7593448934610482,0.7999166508065547
145,0.7879371513946016,0.6298685835542249,0.6360244363173,0.9207386717907888,0.5624742996230977
146,0.8073733839048262,0.6215550553157506,0.30546104987053935,0.5637241555018072,0.2782585087355267
147,0.5902960783691223,0.4763301122084843,0.9140423178573703,0.6203224078728912,0.34022029260355713
148,0.16550592329932035,0.08052254560294081,0.201168495676195,0.9045833420515669,0.03522097765170107
149,0.9447702249372634,0.5128320427281292,0.002654920620974832,0.40739445306011624,0.8613194859482929
150,0.7757720534841249,0.030944963694165994,0.6272826900747849,0.177186990468015,0.5596734455451153
151,0.9294782414151724,0.8740149624762261,0.16452135106061594,0.22463736595857375,0.40811391342518544
152,0.47157875327038123,0.9156556003700919,0.7720790023678957,0.0593010866933551,0.4042510276202701
153,0.15376276402552935,0.23074754997159974,0.7435161605819975,0.40517767798036075,0.5149708899127452
154,0.05652232051437189,0.3808002720805109,0.2522923364442873,0.9373502354727258,0.959577305391443
155,0.15121913207024906,0.8825691796154506,0.3774962083998844,0.9485272494420416,0.22775964565491946
156,0.8161452262447199,0.28650866891122506,0.5712700382082649,0.4567310191968085,0.771027826067667
157,0.9038812876424059,0.44847563933056933,0.24784449953129706,0.04138553299618808,0.4370725059806342
158,0.11798487113473877,0.4562157928351809,0.6000704991600675,0.6633761849599432,0.12026776537004658
159,0.37271494975849484,0.38985053308218165,0.4296688088573243,0.9357752581680749,0.6190328580351175
160,0.6083036518552227,0.8861278124190392,0.08838900782437975,0.7372161365413017,0.22240289934509627
161,0.23620032643143873,0.8510400771317941,0.7478300253277348,0.45680894472896205,0.5096346644665524
162,0.16653538962218972,0.5920702300483284,0.10532847714524074,0.11974490967422491,0.224619552303144
163,0.4130097173984405,0.9576600233041006,0.7069682765655267,0.9934613997114257,0.36192980783881035
164,0.2950865134326637,0.329931800976504,0.282527881229078,0.3328665587995391,0.3656276638337119
165,0.9107804641662909,0.8293562696832468,0.5713645940445731,0.9992931335421475,0.4573872398240435
166,0.18725686155502086,0.13659948349094309,0.07610382917759229,0.4893293181626134,0.9638522455203258
167,0.8804215006966907,0.6163280308429664,0.4320385753935889,0.6227918589062049,0.10902107008728112
168,0.4877319503660398,0.9354330429471114,0.07787796677510272,0.35898661521115904,0.04903225249464371
169,0.12174694103913719,0.8844533540559204,0.8717587542824389,0.9813678359512301,0.5980363695250541
170,0.8519473692727803,0.00774377104345636,0.3066145749250885,0.8522344793877045,0.8410176330935819
171,0.18946701445567415,0.16381312933047265,0.9625294055187701,0.5838138604529536,0.138849766345279
172,0.6193993417366608,0.15211961499307536,0.025531635734712732,0.35662246571913736,0.7075750891588188
173,0.782128501519354,0.3400841491696712,0.7927471243048865,0.7993530054077378,0.143054634695158
174,0.767425055069615,0.45239371199875833,0.0712476443228135,0.912340207273144,0.40280654176808595
175,0.8986822228604596,0.43585378583311796,0.8611753079394546,0.09816474870381942,0.49744434524369496
176,0.5164158756457891,0.7504514917911994,0.30583343815187514,0.36985864921611633,0.2088692616871679
177,0.9216958536694945,0.3267678839358641,0.1691939961795852,0.49494401431319046,0.24703929789393242
178,0.537261148358082,0.9290356667358484,0.8662295047211117,0.2565687922424942,0.9584244786671529
179,0.004423194799399677,0.5242411710053249,0.21872222031253363,0.0385818293111273,0.4419627013937726
180,0.10224467569018958,0.3700960071283155,0.571779903251862,0.8839597541709909,0.3764140654702698
181,0.6251416913300716,0.4355012889149106,0.07023554340751814,0.6891572190415569,0.46182335727900026
182,0.2512527902141868,0.8568403653636192,0.815442879957855,0.4521064978599847,0.54559462999339
183,0.2587365102893243,0.6144989919249656,0.28922629406752975,0.8638127536523892,0.14156281352502798
184,0.668727186915588,0.3665258670371252,0.16055902041396375,0.07959267970503148,0.7774408215813434
185,0.6881482771484715,0.7669581344155972,0.26405575774435375,0.6044662018162853,0.7625950918708844
186,0.34716617065164224,0.31781596038458426,0.23100990132535693,0.9489496519190813,0.6906198837711386
187,0.6111546399678364,0.3425879864597028,0.17395153791144358,0.5704592850532757,0.8754911025107212
188,0.4444073936527002,0.3789629440467015,0.07123544572054752,0.022979648982752066,0.6154875251849727
189,0.0012745512512172263,0.3853228779214559,0.25821542816590515,0.11303571832377035,0.1229333438701915
190,0.4859681182114687,0.43949930623601774,0.8778284836989378,0.7907491041487738,0.9388740981880044
191,0.3445407983810098,0.3598328560489945,0.19024571459665984,0.2867970653666474,0.24219824542683266
192,0.2658718142090707,0.7666306755311696,0.4654828149506447,0.25778787956490634,0.7635594191601012
193,0.4350743557285893,0.25189157728425626,0.4204581472622714,0.8867709790683027,0.36646542472455457
194,0.8032946238476595,0.8091456597188513,0.9587381636827692,0.0745993140132577,0.7153190408738872
195,0.1935573105542433,0.7588064639051386,0.12989247148662297,0.5417724751201984,0.8672569572339592
196,0.6838679271234857,0.5300188885248692,0.35195932446023237,0.2951355011285566,0.08988818338187643
197,0.8912395643918563,0.6296362582900871,0.7098178820133717,0.4405380357997163,0.9140149572651214
198,0.31089444947877465,0.5949462614431495,0.2413428689678072,0.8185767549249716,0.3906120498760389
199,0.1257908817780442,0.5928969697442501,0.2967812504120152,0.7303359855030453,0.516480910099802
200,0.41369080639067457,0.06215955637947801,0.41015478960209895,0.8361378312194173,0.5511485228365098
201,0.4993640189235974,0.6217570033501417,0.5007851352732412,0.15992351665333882,0.4225270262405245
202,0.9197808878948293,0.7459841455421887,0.20373892658825643,0.8379322977417777,0.6799644672158787
203,0.9452584412086676,0.4949321515960532,0.20656846973138598,0.5958609371079358,0.8389434385929121
204,0.5051095505995425,0.13482674983457454,0.31802505586004803,0.5872013370570798,0.1929367505530024
205,0.838594547983021,0.8520255974793153,0.6677207819546148,0.012151628785608382,0.6592911199670484
206,0.49705567954747254,0.3137417703915967,0.8043897773786137,0.521847389333493,0.0373869764031034
207,0.9436751386223645,0.12195136757641944,0.4315174427397698,0.09788808502788271,0.476679114143859
208,0.28013103399682004,0.5893855656955383,0.6408814999742041,0.8766531012884153,0.8494901765688199
209,0.4925524264149014,0.6280979693258395,0.6044149875019097,0.1817594030129236,0.4719392820320214
210,0.690978414484182,0.40408242542933104,0.8686641697462186,0.2788985289856637,0.1349387295204585
211,0.1639896004056559,0.8437958494712385,0.6873005422923734,0.03230520811138349,0.7041780234040915
212,0.8921117068669895,0.8806962013443054,0.9876331016042575,0.6832178922641181,0.9646834906642787
213,0.343504124505848,0.5061361528164137,0.7428763394663597,0.9286079733578888,0.5783278501569894
214,0.7750961162680168,0.6657830325449609,0.035698092671279436,0.5877366282124825,0.19056028278864756
215,0.8771680139746891,0.5881695411188529,0.5189716035039341,0.6958135237559185,0.43873485038488413
216,0.9179297193939226,0.28168366428466773,0.28650244107592737,0.7354183255079971,0.08254338616609203
217,0.8331567492175862,0.00424218648546415,0.328677084830437,0.6574694968196235,0.46925285036120457
218,0.24670895183188835,0.6527344887003893,0.24070056783893856,0.14014980714996195,0.9327400663944618
219,0.7952574398069262,0.27568731254067635,0.1877565228765402,0.2144299629920513,0.8304637780052897
220,0.2788932233710695,0.9911931076649203,0.17433950846416402,0.3113673906273272,0.9943924291741681
221,0.46816613196213264,0.16892406902038126,0.5768333431420418,0.9762720442799782,0.48528549999552706
222,0.6559921257855204,0.48784841629105724,0.8899475161379182,0.3096540722516655,0.7147532180497584
223,0.023105074283448213,0.08432091049722645,0.02211739870457674,0.8399274447525021,0.48800392246872604
224,0.3069736757197423,0.9456353665477206,0.7710861467112334,0.6873507041729382,0.27096604743533914
225,0.9354060126173305,0.02038302432806116,0.4649379076457075,0.7698334467256196,0.013476388455964106
226,0.38405436246424596,0.6643124357510619,0.6311620886230157,0.6212226444417528,0.525332328614234
227,0.2596206624103041,0.8558983760485241,0.05740936491066262,0.03964131567863072,0.5988001331070598
228,0.509541003157836,0.653473650189223,0.10746496104568881,0.759158550115684,0.8422022113338634
229,0.4166921257348062,0.28996372786219804,0.6237795899269588,0.7183403728304517,0.8088475378855998
230,0.27158200933836507,0.9967337277824371,0.7144139117267988,0.5505989247715426,0.8909385525617799
231,0.47984854459786874,0.21244286437505955,0.09061998694132267,0.5193574710180722,0.509144884149291
232,0.9570320815204252,0.1255093387871694,0.1740381187291411,0.18435812163257104,0.7508807697868977
233,0.670031117409139,0.15136337372976427,0.415433097100699,0.076553906186417,0.7578023342239611
234,0.20910494572662264,0.8986656102706678,0.3932616703529658,0.7047121870991583,0.7392079587098639
235,0.848902690849275,0.36435360744421363,0.6628617322173147,0.271313965800809,0.14530435624593052
236,0.2610319251340434,0.48934178117038385,0.49148280006363654,0.7700165037631945,0.7226122749635107
237,0.8996181925543804,0.10565280460853554,0.06885683062620951,0.678986879619672,0.9633708679426023
238,0.07294602279492168,0.2829856566799558,0.5326520000920879,0.11195995386743829,0.8155526750776431
239,0.04433740198381386,0.5679724444781242,0.7907042052115388,0.6379563186577807,0.07435760961218885
240,0.09374521399401359,0.06109778020461187,0.32817691691185835,0.212888780230294,0.7158233492824132
241,0.966910649767386,0.8024575536884421,0.2173993776968448,0.6122046731688797,0.44278971690298463
242,0.7927488381080469,0.8620908746296223,0.49766883528278283,0.7861793127919438,0.21656985417311958
243,0.41438915405112464,0.7905038490470122,0.9733533747356397,0.8240092833055139,0.41235543524345164
244,0.7914160610328191,0.46815003822862455,0.009952308855851633,0.7170163574619448,0.1730242091173011
245,0.2462962835497171,0.34947919509508873,0.7698998334055208,0.23863113321471796,0.1870859631080003
246,0.90295412511,0.8177489371242099,0.8090521139201327,0.7994454660898093,0.3552679552674092
247,0.2707346386501488,0.9425801138274632,0.8193614874880815,0.917972029456762,0.9171368067618605
248,0.5605310967899582,0.6515520671370584,0.7944517399543373,0.9673863379046733,0.8010681803432407
249,0.3787438355511984,0.761620898092025,0.9844822666568243,0.8462065542486262,0.1916561229627458
250,0.6042480723451533,0.22906769995092557,0.3386990164866087,0.5069272180493886,0.18665735856230314
251,0.7839942568645418,0.0021884942704664123,0.618947340833839,0.30074834254783767,0.1664449145051018
252,0.24218474008549262,0.9368600391194865,0.5093016638033047,0.28605934353297235,0.7232196814865678
253,0.4267387099958416,0.8179630498232686,0.5696621938605336,0.418223351775031,0.8412439042728325
254,0.18951594656916715,0.33792641994100214,0.6410677131428942,0.07303864611288224,0.41671018762944234
255,0.19527846065125465,0.36554809278322,0.5643724667438584,0.8780683850834269,0.03773261368777825
256,0.3400140943546677,0.8998903021167219,0.8738193982569259,0.13011063446434434,0.9880429203829559
257,0.6955416073780284,0.7167045203810559,0.4779729032464488,0.08583404204897216,0.5279346311918826
258,0.1943866038237858,0.3441576695510006,0.36698521736478984,0.7312428742548437,0.7428531962105397
259,0.3136473671794848,0.9586864254286409,0.9479791209938109,0.6306968787272316,0.47234103243875336
260,0.6595110621972392,0.8367815145468853,0.5310183016663175,0.6018060228783226,0.4705378204711407
261,0.03327156849771451,0.7712205910419905,0.13969268787007527,0.8441277114901755,0.3446753622215617
262,0.7458173417280318,0.857161484594854,0.7747193777942726,0.9441705830023374,0.8891949061081023
263,0.5452393047285922,0.35164629447930706,0.0031376287598429142,0.018240661055761387,0.34967959617290323
264,0.03852532271630815,0.457434438707395,0.06737718510633861,0.5696851928298317,0.950553069827798
265,0.9496721070013808,0.8765277218088083,0.02982627672701821,0.9479485803014643,0.7252664310836865
266,0.7774706374944805,0.5774929174488141,0.23928135341798662,0.7829714688251245,0.736906787630134
267,0.3873933322637789,0.19198770320750747,0.12724076843515175,0.1878928274756022,0.8521144819881449
268,0.2314515251010827,0.725069056888088,0.7043994728386268,0.3208057113811116,0.5507006112013176
269,0.9476894223368608,0.39979687366536176,0.9349316445008781,0.5397937566290048,0.7442424598095958
270,0.12789547811069069,0.1723198916846368,0.8874335452637766,0.6259297377262835,0.6244862482470762
271,0.8604464995093185,0.693784398331453,0.4244553937819405,0.5914384501984135,0.7658611560402706
272,0.356832895541883,0.8058912976308533,0.6779663528195756,0.2912467269056732,0.7131014052864258
273,0.9779689739751364,0.3936445665458971,0.23882273260901576,0.981537133939892,0.4480475742003164
274,0.0991926201019484,0.6994363870003062,0.3382310134376517,0.5609821398269401,0.6460817383783634
275,0.5386675344914292,0.48006864850705067,0.4701173658689023,0.6291492220113557,0.825348239314178
276,0.6956182193637298,0.05395594393752423,0.1050728527436744,0.05420120485576574,0.6654501173299234
277,0.005147436329366095,0.4638322103893642,0.6376439660112568,0.3546501123111072,0.2597889282309028
278,0.2606557436807022,0.8428886506741139,0.47871508807365626,0.9762562255682843,0.5307455593178257
279,0.9806659815370982,0.08840423829378352,0.7660443749761735,0.3783456086898064,0.8909250582833819
280,0.8638290732173023,0.16817830475485984,0.25725193009605585,0.30283641324467636,0.5137212433125188
281,0.5368086319217172,0.7593815786129976,0.5430583433475492,0.7366303311240573,0.24142194961120766
282,0.26860955056154323,0.10592935538253845,0.9327285861566544,0.37213971719945316,0.526341234198224
283,0.6368654431879534,0.8713933437159476,0.2425420340517933,0.005431323999291915,0.46805963789073624
284,0.2613200397858265,0.189244399726052,0.21243045732070698,0.9837275425657326,0.6013874627736102
285,0.5401823135196206,0.37257135025624877,0.17022598924656507,0.452390885257267,0.13631931211928383
286,0.4734539968562249,0.020909864071721795,0.09456060762149288,0.3578219814991921,0.05367827168893846
287,0.3198953628501917,0.05913265619424446,0.674529984440044,0.9791716432699341,0.6161163781160561
288,0.4572645311543373,0.7546141745290663,0.4315396177559495,0.694481300751107,0.7807067465523766
289,0.9200741900560309,0.6039228292899613,0.3061400405247997,0.08502211134450999,0.7168409964101432
290,0.7883341741571648,0.2991213573708038,0.7225369625833378,0.23884840229552806,0.7095184064062173
291,0.20531847989645013,0.6176501111910109,0.26834337229340877,0.26478303159187544,0.2588924214996102
292,0.3656317103438128,0.6653541822373015,0.9034786078356479,0.7442273689520512,0.7161230374375472
293,0.6089836335274654,0.7553380680860007,0.14119509468730584,0.7497938097255266,0.5594876742699276
294,0.10691058259683706,0.9257993954672277,0.12279472966811833,0.9603132596446877,0.9152582687657311
295,0.7950054356057298,0.2847008659826249,0.682883780263594,0.6164923513280457,0.9450031510487897
296,0.06385067443815373,0.8293497864301146,0.7509032953444826,0.9543137055775529,0.05443384892261094
297,0.9764969671742942,0.1565223710275816,0.4426494948942834,0.40431004210888666,0.05744683059931066
298,0.954312442904017,0.6870650760641056,0.942220441746195,0.4075897613366811,0.058868756363253505
